#Angle [deg]        Force [N]   
      91.7 	 -219272.725987
      91.8 	 -218568.386809
      91.9 	 -217866.372238
      92.0 	 -217166.673445
      92.1 	 -216469.278544
      92.2 	 -215774.163429
      92.3 	 -215081.300937
      92.4 	 -214390.663906
      92.5 	 -213702.225172
      92.6 	 -213015.957572
      92.7 	 -212331.833946
      92.8 	 -211649.827128
      92.9 	 -210969.909957
      93.0 	 -210292.055271
      93.1 	 -209616.240378
      93.2 	 -208942.460476
      93.3 	 -208270.715236
      93.4 	 -207601.004329
      93.5 	 -206933.327423
      93.6 	 -206267.684190
      93.7 	 -205604.074299
      93.8 	 -204942.497421
      93.9 	 -204282.953227
      94.0 	 -203625.441385
      94.1 	 -202969.961053
      94.2 	 -202316.509334
      94.3 	 -201665.082817
      94.4 	 -201015.678090
      94.5 	 -200368.291743
      94.6 	 -199722.920365
      94.7 	 -199079.560545
      94.8 	 -198438.208873
      94.9 	 -197798.861936
      95.0 	 -197161.516326
      95.1 	 -196526.173336
      95.2 	 -195892.853089
      95.3 	 -195261.580415
      95.4 	 -194632.380141
      95.5 	 -194005.277096
      95.6 	 -193380.296109
      95.7 	 -192757.462008
      95.8 	 -192136.799623
      95.9 	 -191518.333782
      96.0 	 -190902.089313
      96.1 	 -190288.077809
      96.2 	 -189676.257921
      96.3 	 -189066.575061
      96.4 	 -188458.974644
      96.5 	 -187853.402083
